scopus_source_id,title,citescore,percentile,citation_count,scholarly_output,percent_cited,snip,sjr,rank,rank_outof,publisher,type,open_access,scopus_asjc_code,subject_area,quartile,top_10%,scopus_link,index,publisher2,percentile2,frequency,journal_website,review_time,open_access2,print_issn,e_issn,my_index,my_publisher,my_percentile,my_frequency,my_open_access,PSI
18000156707,Security and Communication Networks,1.81,59,1783,987,59,0.862,0.311,112,272,John Wiley and Sons Inc.,Journal,YES,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/18000156707,Scopus,Others,200,Annual,https://www.hindawi.com/journals/scn/,20 weeks,Yes,1939-0122,1939-0122,0.30712558847351823,0.023390271250263286,0.08596605419403273,0.0020911961836780255,0.22314460170198686,0.6417177118034791
21100821307,Applied Computational Intelligence and Soft Computing,1.52,50,41,27,59,0.906,0.237,136,272,Hindawi Limited,Journal,YES,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/21100821307,Scopus,Others,200,Annual,https://www.hindawi.com/journals/acisc/,21 weeks,Yes,1687-9724,1687-9732,0.30712558847351823,0.023390271250263286,0.08596605419403273,0.0020911961836780255,0.22314460170198686,0.6417177118034791
19700174653,Mobile Information Systems,1.59,53,902,569,59,0.73,0.266,126,272,Hindawi Limited,Journal,YES,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/19700174653,Scopus,Others,200,Annual,https://www.hindawi.com/journals/misy/,48 weeks,Yes,1574-017X,1875-905X,0.30712558847351823,0.023390271250263286,0.08596605419403273,0.0020911961836780255,0.22314460170198686,0.6417177118034791
21100203114,Journal of Computer Networks and Communications,1.53,50,107,70,64,0.601,0.195,135,272,Hindawi Limited,Journal,YES,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/21100203114,Scopus,Others,200,Annual,https://www.hindawi.com/journals/jcnc/,15 weeks,Yes,2090-7141,2090-715X,0.30712558847351823,0.023390271250263286,0.08596605419403273,0.0020911961836780255,0.22314460170198686,0.6417177118034791
28916,IEEE Security and Privacy,1.55,50,418,270,50,1.078,0.308,134,272,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/28916,Scopus,IEEE,200,Bi-monthly,http://www.computer.org/portal/web/computingnow/securityandprivacy,,No,1540-7993,1558-4046,0.30712558847351823,0.19881730562723793,0.08596605419403273,0.01150157901022914,0.022314460170198686,0.6257249874752168
21100372437,IEEE Transactions on Network Science and Engineering,2.58,74,152,59,76,1.207,0.704,69,272,IEEE Computer Society,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/21100372437,Scopus,IEEE,200,Quarterly,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6488902,,No,2327-4697,,0.30712558847351823,0.19881730562723793,0.08596605419403273,0.00920126320818331,0.022314460170198686,0.6234246716731708
12100155655,Journal of Location Based Services,1.33,45,56,42,55,0.819,0.25,149,272,Taylor and Francis Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/12100155655,Scopus,Taylor and Francis,300,Quarterly,http://www.tandfonline.com/loi/tlbs20,,No,1748-9725,1748-9733,0.30712558847351823,0.12864649187644808,0.15044059483955727,0.00920126320818331,0.022314460170198686,0.6177283985679055
13681,Computer Communications,3.63,82,2114,583,80,1.547,0.5,49,272,Elsevier,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/13681,Scopus,Elsevier,100,Semi-monthly,https://www.sciencedirect.com/science/journal/01403664,,No,0140-3664,1873-703X,0.30712558847351823,0.23390271250263286,0.021491513548508184,0.016311330232688596,0.022314460170198686,0.6011456049275465
26811,Computer Networks,4.19,84,3778,901,77,1.6,0.592,42,272,Elsevier,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/26811,Scopus,Elsevier,100,Semi-monthly,http://www.journals.elsevier.com/computer-networks/#description,,No,1389-1286,1872-7069,0.30712558847351823,0.23390271250263286,0.021491513548508184,0.016311330232688596,0.022314460170198686,0.6011456049275465
12264,Future Generation Computer Systems,6.3,94,4447,706,86,2.464,0.835,15,272,Elsevier,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/12264,Scopus,Elsevier,100,Monthly,https://www.sciencedirect.com/journal/future-generation-computer-systems,,No,0167-739X,1872-7115,0.30712558847351823,0.23390271250263286,0.021491513548508184,0.013801894812274968,0.022314460170198686,0.5986361695071329
27959,Journal of the Franklin Institute,4.41,85,4550,1032,86,1.359,1.288,40,272,Elsevier Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/27959,Scopus,Elsevier,100,Monthly,https://www.journals.elsevier.com/journal-of-the-franklin-institute,,No,0016-0032,1879-2693,0.30712558847351823,0.23390271250263286,0.021491513548508184,0.013801894812274968,0.022314460170198686,0.5986361695071329
15057,Electronic Commerce Research and Applications,4.8,88,773,161,84,1.879,1.072,32,272,Elsevier,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/15057,Scopus,Elsevier,100,Bi-monthly,http://www.journals.elsevier.com/electronic-commerce-research-and-applications/#description,,No,1567-4223,1873-7846,0.30712558847351823,0.23390271250263286,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5963358537050871
26799,Ad Hoc Networks,4.52,86,2387,528,82,1.937,0.648,36,272,Elsevier,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/26799,Scopus,Elsevier,100,Bi-monthly,http://www.journals.elsevier.com/ad-hoc-networks/#description,,No,1570-8705,1570-8713,0.30712558847351823,0.23390271250263286,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5963358537050871
27865,"Computer Languages, Systems and Structures",2.74,77,263,96,67,1.684,0.449,62,272,Elsevier Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/27865,Scopus,Elsevier,100,Bi-monthly,,,No,1477-8424,,0.30712558847351823,0.23390271250263286,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5963358537050871
21100332403,Journal of Information Security and Applications,3.17,78,476,150,68,1.567,0.387,58,272,Elsevier Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/21100332403,Scopus,Elsevier,100,Bi-monthly,http://www.journals.elsevier.com/journal-of-information-security-and-applications/,,No,2214-2126,2214-2134,0.30712558847351823,0.23390271250263286,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5963358537050871
3200147819,Pervasive and Mobile Computing,3.69,82,1486,403,80,1.555,0.461,47,272,Elsevier,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/3200147819,Scopus,Elsevier,100,Bi-monthly,http://www.journals.elsevier.com/pervasive-and-mobile-computing/#description,,No,1574-1192,1873-1589,0.30712558847351823,0.23390271250263286,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5963358537050871
15631,International Journal of Information Management,8.81,96,2556,290,87,3.225,1.711,9,272,Elsevier Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/15631,Scopus,Elsevier,100,Bi-monthly,http://www.journals.elsevier.com/international-journal-of-information-management/#description,,No,0268-4012,1873-4707,0.30712558847351823,0.23390271250263286,0.021491513548508184,0.01150157901022914,0.022314460170198686,0.5963358537050871
16965,Internet and Higher Education,9.41,97,950,101,93,4.693,3.307,6,272,Elsevier BV,Journal,NO,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/16965,Scopus,Elsevier,100,Quarterly,http://www.journals.elsevier.com/the-internet-and-higher-education/#description,,No,1096-7516,1873-5525,0.30712558847351823,0.23390271250263286,0.021491513548508184,0.00920126320818331,0.022314460170198686,0.5940355379030412
20896,Telematics and Informatics,4.94,89,1644,333,85,1.82,1.206,28,272,Elsevier Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/20896,Scopus,Elsevier,100,Quarterly,http://www.elsevier.com/wps/find/journaldescription.cws_home/703/description#description,,No,0736-5853,,0.30712558847351823,0.23390271250263286,0.021491513548508184,0.00920126320818331,0.022314460170198686,0.5940355379030412
14879,Web Semantics,4.85,88,475,98,81,3.446,0.992,30,272,Elsevier,Journal,NO,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/14879,Scopus,Elsevier,100,Quarterly,http://www.journals.elsevier.com/journal-of-web-semantics/#description,,No,1570-8268,1873-7749,0.30712558847351823,0.23390271250263286,0.021491513548508184,0.00920126320818331,0.022314460170198686,0.5940355379030412
25627,Multimedia Tools and Applications,2.33,71,6159,2646,67,1.038,0.335,79,272,Springer Netherlands,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/25627,Scopus,Springer,200,Monthly,http://www.springerlink.com/content/100320/,,No,1380-7501,1432-1882,0.30712558847351823,0.163731898751843,0.08596605419403273,0.013801894812274968,0.022314460170198686,0.5929398964018676
24358,Journal of Heuristics,2.0,64,160,80,71,1.288,0.528,96,272,Springer Netherlands,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/24358,Scopus,Springer,200,Bi-monthly,http://www.springerlink.com/content/102935/,,No,1381-1231,1572-9397,0.30712558847351823,0.163731898751843,0.08596605419403273,0.01150157901022914,0.022314460170198686,0.5906395805998218
15012,Acta Informatica,1.79,58,131,73,58,1.705,0.505,113,272,Springer New York,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/15012,Scopus,Springer,200,Bi-monthly,http://www.springerlink.com/content/100460/,,No,0001-5903,1432-0525,0.30712558847351823,0.163731898751843,0.08596605419403273,0.01150157901022914,0.022314460170198686,0.5906395805998218
24361,Journal of Intelligent Information Systems,1.78,58,222,125,58,1.088,0.416,114,272,Springer Netherlands,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/24361,Scopus,Springer,200,Bi-monthly,http://www.springerlink.com/content/100289/,,No,0925-9902,1573-7675,0.30712558847351823,0.163731898751843,0.08596605419403273,0.01150157901022914,0.022314460170198686,0.5906395805998218
145326,International Journal of Information Security,2.13,67,224,105,71,1.601,0.325,88,272,Springer Verlag,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/145326,Scopus,Springer,200,Bi-monthly,http://www.springerlink.com/content/107927/,,No,1615-5262,1615-5270,0.30712558847351823,0.163731898751843,0.08596605419403273,0.01150157901022914,0.022314460170198686,0.5906395805998218
27306,Mobile Networks and Applications,2.43,72,710,292,60,1.062,0.426,76,272,Springer Netherlands,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/27306,Scopus,Springer,200,Bi-monthly,http://www.springerlink.com/content/101750/,,No,1383-469X,1572-8153,0.30712558847351823,0.163731898751843,0.08596605419403273,0.01150157901022914,0.022314460170198686,0.5906395805998218
12443,Real-Time Systems,2.1,67,153,73,66,1.698,0.431,89,272,Springer Netherlands,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/12443,Scopus,Springer,200,Bi-monthly,http://www.springerlink.com/content/100334/,,No,0922-6443,1573-1383,0.30712558847351823,0.163731898751843,0.08596605419403273,0.01150157901022914,0.022314460170198686,0.5906395805998218
17569,Wireless Networks,2.43,72,1409,580,67,1.129,0.403,76,272,Springer Netherlands,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/17569,Scopus,Springer,200,Bi-monthly,http://www.springerlink.com/content/1022-0038,,No,1022-0038,1572-8196,0.30712558847351823,0.163731898751843,0.08596605419403273,0.01150157901022914,0.022314460170198686,0.5906395805998218
25626,Multimedia Systems,1.88,60,278,148,61,0.899,0.313,109,272,Springer Verlag,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/25626,Scopus,Springer,200,Bi-monthly,http://www.springerlink.com/content/100377/,,No,0942-4962,1432-1882,0.30712558847351823,0.163731898751843,0.08596605419403273,0.01150157901022914,0.022314460170198686,0.5906395805998218
14965,World Wide Web,2.17,68,373,172,67,1.182,0.402,87,272,Springer New York,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/14965,Scopus,Springer,200,Quarterly,http://www.springerlink.com/content/101757/,,No,1386-145X,1573-1413,0.30712558847351823,0.163731898751843,0.08596605419403273,0.00920126320818331,0.022314460170198686,0.5883392647977759
27856,BIT Numerical Mathematics,1.59,53,271,170,61,1.172,0.961,126,272,Springer Netherlands,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/27856,Scopus,Springer,200,Quarterly,http://www.springerlink.com/content/109418/,,No,0006-3835,1572-9125,0.30712558847351823,0.163731898751843,0.08596605419403273,0.00920126320818331,0.022314460170198686,0.5883392647977759
2600147401,Universal Access in the Information Society,1.99,64,367,184,62,1.38,0.348,98,272,Springer Verlag,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/2600147401,Scopus,Springer,200,Quarterly,http://www.springerlink.com/content/1615-5289,,No,1615-5289,1615-5297,0.30712558847351823,0.163731898751843,0.08596605419403273,0.00920126320818331,0.022314460170198686,0.5883392647977759
24907,Distributed Computing,1.72,56,131,76,61,1.135,0.608,117,272,Springer Verlag,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/24907,Scopus,Springer,200,Quarterly,http://www.springerlink.com/content/100426/,,No,0178-2770,1432-0452,0.30712558847351823,0.163731898751843,0.08596605419403273,0.00920126320818331,0.022314460170198686,0.5883392647977759
21100266502,Journal of Cryptographic Engineering,1.96,63,139,71,66,1.184,0.359,100,272,Springer Science + Business Media,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/21100266502,Scopus,Springer,200,Quarterly,http://link.springer.com/journal/13389,,No,2190-8508,2190-8516,0.30712558847351823,0.163731898751843,0.08596605419403273,0.00920126320818331,0.022314460170198686,0.5883392647977759
21100466219,Journal on Data Semantics,1.93,62,85,44,57,1.493,0.569,102,272,Springer International Publishing AG,Journal,NO,1705,Computer Networks and Communications,Quartile2,,https://www.scopus.com/sourceid/21100466219,Scopus,Springer,200,Quarterly,http://link.springer.com/journal/13740,,No,1861-2032,1861-2040,0.30712558847351823,0.163731898751843,0.08596605419403273,0.00920126320818331,0.022314460170198686,0.5883392647977759
5800179613,International Journal of Ad Hoc and Ubiquitous Computing,0.69,25,134,195,36,0.401,0.188,202,272,Inderscience Enterprises Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/5800179613,Scopus,Inderscience,300,Monthly,http://www.inderscience.com/ijahuc,,No,1743-8225,1743-8233,0.30712558847351823,0.09356108500105315,0.15044059483955727,0.013801894812274968,0.022314460170198686,0.5872436232966023
19900192159,International Journal of Sensor Networks,1.26,43,287,228,47,0.532,0.269,154,272,Inderscience Enterprises Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19900192159,Scopus,Inderscience,300,Monthly,http://www.inderscience.com/ijsnet,,No,1748-1279,1748-1287,0.30712558847351823,0.09356108500105315,0.15044059483955727,0.013801894812274968,0.022314460170198686,0.5872436232966023
21100810702,Animal Biotelemetry,2.6,75,273,105,78,1.146,1.262,66,272,BioMed Central Ltd.,Journal,YES,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/21100810702,Scopus,Others,100,Bi-monthly,,,Yes,,2050-3385,0.30712558847351823,0.023390271250263286,0.021491513548508184,0.01150157901022914,0.22314460170198686,0.5866535539845057
21100774788,Journal of Electromagnetic Engineering and Science,2.65,76,212,80,80,3.034,0.784,64,272,The Korean Institute of Electromagnetic Engineering and Science,Journal,YES,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/21100774788,Scopus,Others,100,Bi-monthly,,,Yes,2234-8409,2234-8395,0.30712558847351823,0.023390271250263286,0.021491513548508184,0.01150157901022914,0.22314460170198686,0.5866535539845057
21100836194,ICT Express,2.6,75,283,109,64,1.211,0.369,66,272,Korean Institute of Communications Information Sciences,Journal,YES,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/21100836194,Scopus,Others,100,Bi-monthly,,,Yes,,2405-9595,0.30712558847351823,0.023390271250263286,0.021491513548508184,0.01150157901022914,0.22314460170198686,0.5866535539845057
19700201695,Vascular Cell,3.29,80,56,17,71,1.005,1.118,54,272,BioMed Central Ltd.,Journal,YES,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/19700201695,Scopus,Others,100,Bi-monthly,,,Yes,2045-824X,,0.30712558847351823,0.023390271250263286,0.021491513548508184,0.01150157901022914,0.22314460170198686,0.5866535539845057
30286,"Journal of King Saud University, Engineering Sciences",3.6,81,392,109,76,2.588,0.751,51,272,King Saud University,Journal,YES,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/30286,Scopus,Others,100,Bi-monthly,,,Yes,1018-3639,,0.30712558847351823,0.023390271250263286,0.021491513548508184,0.01150157901022914,0.22314460170198686,0.5866535539845057
21100827946,npj Quantum Information,8.53,96,503,59,95,2.5,3.929,11,272,Nature Partner Journals,Journal,YES,1705,Computer Networks and Communications,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100827946,Scopus,Others,100,Bi-monthly,,,Yes,,2056-6387,0.30712558847351823,0.023390271250263286,0.021491513548508184,0.01150157901022914,0.22314460170198686,0.5866535539845057
19266,International Journal of Computer Applications in Technology,1.5,49,318,212,58,0.887,0.249,137,272,Inderscience Enterprises Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19266,Scopus,Inderscience,300,Bi-monthly,http://www.inderscienceonline.com/loi/ijcat,,No,0952-8091,1741-5047,0.30712558847351823,0.09356108500105315,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5849433074945565
21100242240,International Journal of Internet Technology and Secured Transactions,0.69,25,27,39,41,0.429,0.134,202,272,Inderscience Publishers,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100242240,Scopus,Inderscience,300,Bi-monthly,,,No,1748-569X,1748-5703,0.30712558847351823,0.09356108500105315,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5849433074945565
6700153285,International Journal of Mobile Network Design and Innovation,0.89,33,47,53,19,0.204,0.115,181,272,Inderscience Enterprises Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/6700153285,Scopus,Inderscience,300,Bi-monthly,,,No,1744-2869,1744-2850,0.30712558847351823,0.09356108500105315,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5849433074945565
19700186821,International Journal of Web Based Communities,0.84,31,57,68,41,0.415,0.206,186,272,Inderscience Enterprises Ltd.,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/19700186821,Scopus,Inderscience,300,Bi-monthly,,,No,1477-8394,1741-8216,0.30712558847351823,0.09356108500105315,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5849433074945565
21100198205,International Journal of Communication Networks and Distributed Systems,0.81,30,105,130,44,0.498,0.179,190,272,Inderscience Publishers,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/21100198205,Scopus,Inderscience,300,Bi-monthly,http://www.inderscienceonline.com/loi/ijcnds,,No,1754-3916,1754-3924,0.30712558847351823,0.09356108500105315,0.15044059483955727,0.01150157901022914,0.022314460170198686,0.5849433074945565
21100823476,Digital Communications and Networks,3.76,83,316,84,80,1.719,0.49,45,272,Chongqing University of Posts and Telecommunications,Journal,YES,1705,Computer Networks and Communications,Quartile1,,https://www.scopus.com/sourceid/21100823476,Scopus,Others,100,Quarterly,http://www.keaipublishing.com/en/journals/digital-communications-and-networks/,30 weeks,Yes,2468-5925,2352-8648,0.30712558847351823,0.023390271250263286,0.021491513548508184,0.00920126320818331,0.22314460170198686,0.5843532381824599
6700153282,International Journal of Web and Grid Services,1.18,41,79,67,51,0.7,0.212,160,272,Inderscience Enterprises Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/6700153282,Scopus,Inderscience,300,Quarterly,http://www.inderscience.com/ijwgs,,No,1741-1106,1741-1114,0.30712558847351823,0.09356108500105315,0.15044059483955727,0.00920126320818331,0.022314460170198686,0.5826429916925105
5800179618,International Journal of Internet Protocol Technology,0.69,25,29,42,40,0.458,0.134,202,272,Inderscience Enterprises Ltd,Journal,NO,1705,Computer Networks and Communications,Quartile3,,https://www.scopus.com/sourceid/5800179618,Scopus,Inderscience,300,Quarterly,http://www.inderscience.com/ijipt,,No,1743-8209,1743-8217,0.30712558847351823,0.09356108500105315,0.15044059483955727,0.00920126320818331,0.022314460170198686,0.5826429916925105
19700188800,Electronics and Communications in Japan,0.28,7,82,291,19,0.169,0.187,251,272,Wiley-Blackwell,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/19700188800,Scopus,Others,400,Monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1942-9541,,No,1942-9533,1942-9541,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.013801894812274968,0.022314460170198686,0.581547350191337
21100817136,"International Journal of Sensors, Wireless Communications and Control",0.36,10,18,50,14,0.311,0.115,244,272,Bentham Science Publishers B.V.,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100817136,Scopus,Others,400,Bi-monthly,,,No,2210-3279,2210-3287,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
28587,Biomedical Instrumentation and Technology,0.21,4,82,389,12,0.535,0.238,261,272,Association for the Advancement of Medical Instrumentation,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/28587,Scopus,Others,400,Bi-monthly,,,No,0899-8205,,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
21100839128,Journal of Information and Communication Convergence Engineering,0.38,11,15,40,25,0.402,0.137,241,272,The Korean Institute of Information and Commucation Engineering,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100839128,Scopus,Others,400,Bi-monthly,,,No,2234-8255,2234-8883,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
21100795207,Australian Journal of Telecommunications and the Digital Economy,0.2,3,21,105,18,0.367,0.196,262,272,Telecommunications Association Inc.,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100795207,Scopus,Others,400,Bi-monthly,,,No,2203-1693,,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
21100836264,International Journal of Computer Networks and Communications,0.51,18,52,102,30,0.171,0.157,223,272,Academy and Industry Research Collaboration Center (AIRCC),Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100836264,Scopus,Others,400,Bi-monthly,,,No,0975-2293,0974-9322,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
21100850743,"Radioelektronika, Nanosistemy, Informacionnye Tehnologii",0.27,6,6,22,18,0.062,0.14,252,272,Russian Academy of Natural Science,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100850743,Scopus,Others,400,Bi-monthly,,,No,2218-3000,2414-1267,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
4700153605,Tongxin Xuebao/Journal on Communications,0.61,20,514,846,37,0.463,0.162,217,272,Posts &Telecom Press,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/4700153605,Scopus,Others,400,Bi-monthly,,,No,1000-436X,,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
21100793172,Informatika i ee Primeneniya,0.66,22,67,101,39,1.188,0.279,209,272,Federal Research Center Computer Science and Control of Russian Academy of Sciences,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100793172,Scopus,Others,400,Bi-monthly,,,No,1992-2264,2310-9912,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
5100155008,Journal of Microelectronics and Electronic Packaging,0.42,12,28,67,33,0.306,0.146,238,272,IMAPS-International Microelectronics and Packaging Society,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/5100155008,Scopus,Others,400,Bi-monthly,,,No,1551-4897,1555-8037,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
21100857397,International Journal of E-Services and Mobile Applications,0.5,16,8,16,38,0.097,0.123,225,272,IGI Global Publishing,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100857397,Scopus,Others,400,Bi-monthly,,,No,1941-627X,1941-6288,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
51658,NTT Technical Review,0.2,3,76,382,14,0.58,0.192,262,272,Nippon Telegraph and Telephone Corp.,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/51658,Scopus,Others,400,Bi-monthly,,,No,1348-3447,,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
21100846309,International Journal of Smart Grid and Clean Energy,0.5,16,16,32,41,0.479,0.155,225,272,Engineering and Technology Publishing,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100846309,Scopus,Others,400,Bi-monthly,,,No,2315-4462,2373-3594,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
21100838789,International Journal of Electrical and Electronic Engineering and Telecommunications,0.12,1,3,25,12,0.081,0.102,268,272,Warsaw University of Technology,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100838789,Scopus,Others,400,Bi-monthly,,,No,,2319-2518,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
12961,Journal of Computer and Systems Sciences International,0.66,22,157,237,41,1.159,0.3,209,272,Pleiades Publishing,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/12961,Scopus,Others,400,Bi-monthly,http://www.springerlink.com/content/1064-2307/,,No,1064-2307,1555-6530,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
21100229111,Journal of Telecommunications and Information Technology,0.6,19,83,139,32,0.402,0.147,220,272,National Institute of Telecommunications,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/21100229111,Scopus,Others,400,Bi-monthly,,,No,1509-4553,1899-8852,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
17751,Beijing Youdian Xueyuan Xuebao/Journal of Beijing University of Posts And Telecommunications,0.27,6,132,485,19,0.243,0.138,252,272,Beijing University Press,Journal,NO,1705,Computer Networks and Communications,Quartile4,,https://www.scopus.com/sourceid/17751,Scopus,Others,400,Bi-monthly,,,No,1000-5145,,0.30712558847351823,0.023390271250263286,0.21491513548508182,0.01150157901022914,0.022314460170198686,0.5792470343892911
